,time,observed
0,1672307620430.5679,2
1,1672307635626.8787,2
2,1672307650821.3828,3
3,1672307665977.1184,3
4,1672307681145.1265,3
5,1672307696308.475,3
6,1672307711475.4255,3
7,1672307726635.6057,3
8,1672307741818.5593,3
9,1672307756989.5798,4
10,1672307772164.7673,4
11,1672307787334.654,4
12,1672307802501.7537,1
13,1672307817719.5352,1
14,1672307832886.4507,2
