,time,avg,replicas,for pod
0,1672822889500.5557,30.8,1,[30.8]
1,1672822904680.7527,29.624,1,[29.624]
2,1672822919886.3655,154.50799999999998,5,"[28.876, 29.624, 29.368, 33.952, 32.688]"
3,1672822935105.013,98.572,3,"[29.788, 36.096, 32.688]"
4,1672822950299.3738,31.144,1,[31.144]
5,1672822965488.4893,30.852,1,[30.852]
6,1672822980680.9475,139.004,5,"[28.496, 29.828, 28.056, 26.036, 26.588]"
7,1672822995922.5955,35.42,1,[35.42]
8,1672823011110.3418,36.212,1,[36.212]
9,1672823026319.5044,38.208,1,[38.208]
10,1672823041511.2966,151.12400000000002,5,"[28.58, 38.384, 28.132, 27.504, 28.524]"
11,1672823056762.3591,71.388,2,"[36.828, 34.56]"
12,1672823071972.282,38.384,1,[38.384]
13,1672823087163.1643,38.144,1,[38.144]
14,1672823102355.1973,125.91199999999999,4,"[31.468, 28.772, 37.848, 27.824]"
