,time,avg,replicas,for pod
0,1671726392871.8987,1.112768,1,[1.112768]
1,1671726408030.149,35.824716,1,[35.824716]
2,1671726423206.1365,50.345068,1,[50.345068]
3,1671726438368.1902,50.143454,1,[50.143454]
4,1671726453550.0078,40.637461,1,[40.637461]
5,1671726468712.4172,65.109376,2,"[16.976156, 48.13322]"
6,1671726483861.2258,37.002413,1,[37.002413]
7,1671726499022.3806,49.557139,1,[49.557139]
8,1671726514175.8196,50.171771,1,[50.171771]
9,1671726529338.3655,90.02668,2,"[41.184494, 48.842186]"
10,1671726544496.0598,65.03385399999999,2,"[16.140712, 48.893142]"
11,1671726559656.3247,66.129261,2,"[16.287064, 49.842197]"
12,1671726574809.0852,68.984873,2,"[18.963977, 50.020896]"
13,1671726589971.6606,71.90992299999999,2,"[22.355306, 49.554617]"
14,1671726605130.1794,64.226805,2,"[14.229287, 49.997518]"
