,time,avg,replicas,for pod
0,1671902419886.1277,39.62,1,[39.62]
1,1671902435055.0618,66.05199999999999,2,"[28.752, 37.3]"
2,1671902450221.2734,182.788,6,"[28.036, 35.344, 27.244, 27.804, 27.06, 37.3]"
3,1671902465410.698,73.928,2,"[35.868, 38.06]"
4,1671902480573.0168,38.612,1,[38.612]
5,1671902495731.2993,38.42,1,[38.42]
6,1671902510912.7456,148.944,5,"[28.248, 30.064, 25.072, 27.8, 37.76]"
7,1671902526076.0242,28.192,1,[28.192]
8,1671902541246.6223,30.832,1,[30.832]
9,1671902556402.9248,31.408,1,[31.408]
10,1671902571565.5083,113.40799999999999,4,"[29.476, 28.02, 27.4, 28.512]"
11,1671902586745.139,217.564,8,"[29.476, 23.828, 24.532, 30.928, 23.536, 28.088, 28.976, 28.2]"
12,1671902601918.5842,394.49199999999996,15,"[29.476, 23.94, 27.044, 23.68, 31.076, 23.688, 23.388, 23.344, 28.6, 23.708, 23.572, 29.992, 28.2, 27.32, 27.464]"
13,1671902617229.0066,534.6880000000001,20,"[29.476, 23.996, 28.704, 24.724, 31.912, 26.124, 23.644, 26.928, 23.396, 27.212, 23.42, 27.644, 28.524, 26.576, 23.6, 23.62, 29.992, 28.204, 28.18, 28.812]"
14,1671902632421.8555,133.688,5,"[29.568, 24.028, 23.672, 28.068, 28.352]"
