,time,avg,replicas,for pod
0,1672171002929.1282,67.672,2,"[29.34, 38.332]"
1,1672171018085.2207,68.432,2,"[29.232, 39.2]"
2,1672171033251.0034,66.78,2,"[29.044, 37.736]"
3,1672171048422.4146,68.788,2,"[29.788, 39.0]"
4,1672171063579.7944,68.504,2,"[29.504, 39.0]"
5,1672171078752.276,67.644,2,"[29.444, 38.2]"
6,1672171093921.5369,68.084,2,"[29.884, 38.2]"
7,1672171109070.2715,67.372,2,"[29.512, 37.86]"
8,1672171124260.1675,67.908,2,"[29.416, 38.492]"
9,1672171139427.607,67.98,2,"[29.548, 38.432]"
10,1672171154620.3806,68.008,2,"[29.776, 38.232]"
11,1672171169788.8752,68.004,2,"[29.056, 38.948]"
12,1672171184958.1934,68.804,2,"[29.884, 38.92]"
13,1672171200129.5442,68.06,2,"[29.612, 38.448]"
14,1672171215298.2886,68.29599999999999,2,"[30.016, 38.28]"
