,time,master,worker
0,1671702603402.757,6140.664,11699.024
1,1671702588369.5762,6143.144,11585.54
2,1671702573335.0027,6137.452,11654.576
3,1671702558300.3955,6107.788,11553.624
4,1671702543265.0615,6205.284,11002.856
5,1671702528236.0217,6141.216,11666.344
6,1671702513214.839,6139.636,10985.128
7,1671702498176.7412,6136.74,11636.444
8,1671702483150.5518,6128.62,10956.648
9,1671702468114.491,6107.616,11580.968
10,1671702453079.9592,6177.692,11176.916
11,1671702438045.3538,6137.896,11703.54
12,1671702423010.7432,6127.916,11251.676
13,1671702407976.0059,6101.116,11642.404
14,1671702392941.465,6103.828,11340.88
15,1671702377908.228,6106.66,11542.336
