,time,avg,replicas,for pod
0,1672479788954.3315,36.968,1,[36.968]
1,1672479804188.597,36.952,1,[36.952]
2,1672479819432.5676,93.84,3,"[27.832, 37.736, 28.272]"
3,1672479834679.3003,28.448,1,[28.448]
4,1672479849937.2454,31.296,1,[31.296]
5,1672479865283.83,30.58,1,[30.58]
6,1672479880532.918,86.964,3,"[28.592, 28.812, 29.56]"
7,1672479895801.2239,29.544,1,[29.544]
8,1672479911072.637,31.848,1,[31.848]
9,1672479926367.504,32.08,1,[32.08]
10,1672479941640.4739,59.596000000000004,2,"[28.86, 30.736]"
11,1672479956940.6267,29.792,1,[29.792]
12,1672479972181.4473,30.964,1,[30.964]
13,1672479987413.6758,30.724,1,[30.724]
14,1672480002656.2217,111.728,4,"[25.22, 28.616, 28.264, 29.628]"
