,time,avg,replicas,for pod
0,1672479788954.3315,41.35296,1,[41.35296]
1,1672479804188.597,49.706148,1,[49.706148]
2,1672479819432.5676,104.73796099999998,3,"[24.417279, 50.171375, 30.149307]"
3,1672479834679.3003,19.328623,1,[19.328623]
4,1672479849937.2454,48.698017,1,[48.698017]
5,1672479865283.83,49.971879,1,[49.971879]
6,1672479880532.918,119.817722,3,"[42.662457, 41.694049, 35.461216]"
7,1672479895801.2239,26.943307,1,[26.943307]
8,1672479911072.637,48.870502,1,[48.870502]
9,1672479926367.504,50.168461,1,[50.168461]
10,1672479941640.4739,92.367103,2,"[46.985167, 45.381936]"
11,1672479956940.6267,32.060335,1,[32.060335]
12,1672479972181.4473,47.807383,1,[47.807383]
13,1672479987413.6758,50.268838,1,[50.268838]
14,1672480002656.2217,171.685039,4,"[47.400301, 41.602063, 39.370409, 43.312266]"
