,time,master,worker
0,1672825035979.0862,301.381005,5911.693883
1,1672825020943.7776,179.020055,6076.902738
2,1672825005908.9377,709.633247,4855.869031
3,1672824990873.8772,313.056617,6633.287431
4,1672824975838.288,410.754973,5034.757317
5,1672824960802.4355,267.584007,6243.73319
6,1672824945759.8237,314.340266,4996.554524
7,1672824930725.3381,323.626335,6071.227995
8,1672824915689.3716,374.309722,5213.020452
9,1672824900655.3796,521.163677,6373.771836
10,1672824885620.3833,310.415581,5592.533766
11,1672824870585.8384,320.991574,6473.279033
12,1672824855549.913,227.367686,5512.238054
13,1672824840516.8118,566.643888,6537.752192
14,1672824825491.8003,435.730714,5462.365669
15,1672824810458.3396,292.674266,6814.85584
