,time,master,worker
0,1672825035979.0862,6350.7,10795.532
1,1672825020943.7776,6300.584,11299.088
2,1672825005908.9377,6297.568,10765.724
3,1672824990873.8772,6505.216,11571.044
4,1672824975838.288,6482.8,11289.072
5,1672824960802.4355,6404.696,11457.532
6,1672824945759.8237,6383.916,11202.364
7,1672824930725.3381,6366.864,11396.064
8,1672824915689.3716,6300.084,11190.764
9,1672824900655.3796,6283.632,11371.928
10,1672824885620.3833,6393.964,10839.072
11,1672824870585.8384,6366.224,11458.868
12,1672824855549.913,6295.048,10879.612
13,1672824840516.8118,6273.652,11407.384
14,1672824825491.8003,6366.492,11003.96
15,1672824810458.3396,6275.692,11444.788
