,time,avg,replicas,for pod
0,1672214941327.4312,70.335467,2,"[20.93212, 49.403347]"
1,1672214956492.5383,67.544683,2,"[17.139216, 50.405467]"
2,1672214971660.4773,73.095755,2,"[23.322804, 49.772951]"
3,1672214986815.444,68.839331,2,"[19.10235, 49.736981]"
4,1672215001982.4265,66.781061,2,"[16.632105, 50.148956]"
5,1672215017188.6807,65.40813,2,"[15.539676, 49.868454]"
6,1672215032356.5032,59.13833700000001,2,"[9.359607, 49.77873]"
7,1672215047523.704,78.623509,2,"[28.64131, 49.982199]"
8,1672215062678.4355,73.155232,2,"[23.392379, 49.762853]"
9,1672215077846.11,64.709513,2,"[15.569203, 49.14031]"
10,1672215093012.5652,64.552927,2,"[14.261519, 50.291408]"
11,1672215108179.1897,71.327242,2,"[21.369325, 49.957917]"
12,1672215123350.815,73.004613,2,"[23.215951, 49.788662]"
13,1672215138517.64,72.015298,2,"[22.775972, 49.239326]"
14,1672215153687.3286,67.83453899999999,2,"[17.703822, 50.130717]"
