,time,master,worker
0,1673514365565.1392,6017.956,11450.292
1,1673514350531.6462,6017.22,11360.704
2,1673514335505.9458,6018.416,11454.704
3,1673514320471.427,6018.7,11002.244
4,1673514305436.9504,6015.948,11451.348
5,1673514290415.2148,6014.208,10947.544
6,1673514275383.893,6016.044,11451.068
7,1673514260353.2988,6016.404,10826.916
8,1673514245319.091,6017.624,11484.044
9,1673514230285.05,6017.472,10856.844
10,1673514215251.6055,6016.732,11464.152
11,1673514200217.4917,6014.556,10766.264
12,1673514185196.946,6012.392,11450.628
13,1673514170162.198,6010.756,10731.588
14,1673514155130.2617,6012.816,11427.524
15,1673514140094.424,5947.744,10728.128
