,time,master,worker
0,1673514365565.1392,195.767128,5784.472446
1,1673514350531.6462,158.118621,5610.51473
2,1673514335505.9458,166.090283,6664.717708
3,1673514320471.427,154.433,5224.531721
4,1673514305436.9504,206.960211,6580.466445
5,1673514290415.2148,154.297018,5544.292917
6,1673514275383.893,191.149672,6197.015157
7,1673514260353.2988,156.867781,5447.775353
8,1673514245319.091,201.785159,6275.481326
9,1673514230285.05,175.391874,5367.835526
10,1673514215251.6055,251.698121,6355.325492
11,1673514200217.4917,158.845761,5531.079033
12,1673514185196.946,165.157824,6136.599996
13,1673514170162.198,171.668052,5550.114478
14,1673514155130.2617,697.050322,5988.002705
15,1673514140094.424,167.061964,6018.70079
