,time,master,worker
0,1672006817621.8145,6308.252,11411.708
1,1672006802588.0962,6307.656,10871.98
2,1672006787559.9468,6299.256,11394.164
3,1672006772527.7966,6299.556,10833.092
4,1672006757493.868,6330.024,11462.852
5,1672006742471.623,6408.708,11101.708
6,1672006727437.147,6341.792,11520.46
7,1672006712414.2087,6319.92,11117.832
8,1672006697387.3342,6282.644,11490.5
9,1672006682356.281,6467.656,11122.048
10,1672006667323.8013,6308.536,11417.92
11,1672006652289.484,6281.388,11161.184
12,1672006637258.6272,6255.324,11425.824
13,1672006622222.8086,6599.396,11576.348
14,1672006607190.1494,6529.656,11651.672
15,1672006592156.4678,6376.552,11411.74
