,time,avg,replicas,for pod
0,1672732769422.8823,91.77533700000001,12,"[0.408637, 0.646921, 0.413283, 0.394227, 8.116904, 1.471311, 29.357693, 48.719032, 0.696419, 0.38897, 0.710489, 0.451451]"
1,1672732784611.3103,346.441306,20,"[44.370856, 8.047812, 0.646921, 12.358712, 8.149197, 10.679718, 38.888493, 45.033088, 14.259749, 7.939387, 19.164411, 9.369069, 4.997706, 14.48263, 17.295103, 9.946341, 43.097466, 16.125334, 12.017682, 9.571631]"
2,1672732799791.277,184.32610400000004,13,"[10.27015, 18.60867, 9.050923, 9.895484, 10.647655, 18.58095, 19.164411, 15.155943, 20.006478, 13.900368, 12.048305, 16.125334, 10.871433]"
3,1672732814954.602,28.586402,1,[28.586402]
4,1672732830120.8425,84.187208,2,"[49.925429, 34.261779]"
5,1672732845292.7395,106.65820699999999,3,"[35.450473, 49.816281, 21.391453]"
6,1672732860467.4285,124.557296,4,"[45.142286, 12.851984, 49.282436, 17.28059]"
7,1672732875799.9563,157.024922,5,"[44.536081, 46.116672, 13.879579, 36.797584, 15.695006]"
8,1672732890970.4512,140.110909,5,"[35.169284, 46.116672, 15.332115, 29.578841, 13.913997]"
9,1672732906144.8096,143.981249,8,"[35.169284, 35.381033, 42.841701, 5.339134, 4.744419, 11.45404, 4.654113, 4.397525]"
10,1672732921322.7803,25.673182,8,"[11.10042, 2.356172, 9.415894, 1.08427, 0.31451, 0.656415, 0.384576, 0.360925]"
11,1672732936528.5452,4.848357,2,"[2.464839, 2.383518]"
12,1672732951690.7551,3.137722,1,[3.137722]
13,1672732966862.4482,6.527069,1,[6.527069]
14,1672732982037.7654,17.366334,1,[17.366334]
