,time,avg,replicas,for pod
0,1672505048445.354,36.892,1,[36.892]
1,1672505063615.121,38.224,1,[38.224]
2,1672505078771.4758,38.224,1,[38.224]
3,1672505093937.6306,38.468,1,[38.468]
4,1672505109103.6982,38.468,1,[38.468]
5,1672505124275.3745,66.616,2,"[38.404, 28.212]"
6,1672505139440.5134,66.956,2,"[38.432, 28.524]"
7,1672505154609.907,67.028,2,"[38.472, 28.556]"
8,1672505169788.8071,99.024,3,"[38.04, 32.412, 28.572]"
9,1672505184962.0115,102.84,3,"[38.024, 35.916, 28.9]"
10,1672505200135.8208,103.652,3,"[38.024, 36.988, 28.64]"
11,1672505215301.1726,130.728,4,"[37.36, 28.216, 36.632, 28.52]"
12,1672505230470.8623,132.512,4,"[38.308, 28.74, 36.384, 29.08]"
13,1672505245641.9932,133.868,4,"[37.956, 28.976, 38.024, 28.912]"
14,1672505260808.8413,38.18,1,[38.18]
