,time,master,worker
0,1672385878368.5044,6169.244,11525.084
1,1672385863332.872,6222.996,11542.18
2,1672385848297.6511,6173.632,11596.464
3,1672385833277.041,6171.168,11529.512
4,1672385818242.5881,6152.544,11577.9
5,1672385803214.063,6179.38,11431.484
6,1672385788181.5989,6254.624,11421.0
7,1672385773148.3967,6232.708,11539.928
8,1672385758113.4312,6187.644,10926.8
9,1672385743078.7812,6172.188,11422.808
10,1672385728041.7979,6172.144,10850.332
11,1672385713005.315,6172.968,11356.508
12,1672385697970.4685,6169.676,10829.792
13,1672385682934.86,6256.164,11473.6
14,1672385667900.5056,6197.62,10969.736
15,1672385652878.0698,6127.348,11466.504
