,time,observed
0,1671831095554.566,4
1,1671831110723.1223,1
2,1671831125889.653,1
3,1671831141058.7676,2
4,1671831156223.5322,2
5,1671831171425.7505,3
6,1671831186584.0447,3
7,1671831201759.1313,3
8,1671831216929.511,3
9,1671831232103.0754,3
10,1671831247281.1814,4
11,1671831262455.7139,4
12,1671831277615.0525,1
13,1671831292776.7114,1
14,1671831307944.6152,2
