,time,avg,replicas,for pod
0,1672025563716.878,57.876000000000005,2,"[29.652, 28.224]"
1,1672025578935.6755,63.616,2,"[30.0, 33.616]"
2,1672025594178.8687,67.308,2,"[30.544, 36.764]"
3,1672025609388.8762,124.48000000000002,4,"[31.54, 28.152, 37.316, 27.472]"
4,1672025624582.1016,268.396,9,"[33.988, 26.044, 28.272, 30.472, 29.848, 28.136, 27.536, 36.46, 27.64]"
5,1672025639793.006,395.364,13,"[35.872, 28.612, 28.032, 28.34, 34.48, 31.668, 29.792, 28.104, 28.5, 36.128, 26.608, 31.212, 28.016]"
6,1672025655009.7007,37.34,1,[37.34]
7,1672025670208.8027,147.284,5,"[27.876, 28.412, 37.296, 24.408, 29.292]"
8,1672025685480.5962,98.06800000000001,3,"[28.228, 36.368, 33.472]"
9,1672025700708.861,37.464,1,[37.464]
10,1672025715915.7048,121.464,4,"[28.864, 26.928, 28.208, 37.464]"
11,1672025731111.7886,208.78799999999998,7,"[31.06, 28.332, 28.644, 28.24, 27.376, 28.112, 37.024]"
12,1672025746321.7444,129.94,4,"[35.032, 29.068, 28.152, 37.688]"
13,1672025761552.2085,37.044,1,[37.044]
14,1672025776749.8574,119.68400000000001,4,"[27.736, 27.64, 26.716, 37.592]"
