,time,avg,replicas,for pod
0,1672592943262.1482,34.58,1,[34.58]
1,1672592958457.1965,64.808,2,"[36.612, 28.196]"
2,1672592973646.1782,38.68,1,[38.68]
3,1672592988825.9028,37.46,1,[37.46]
4,1672593004004.0237,66.852,2,"[28.928, 37.924]"
5,1672593019189.456,67.24,2,"[29.404, 37.836]"
6,1672593034365.4602,66.816,2,"[29.168, 37.648]"
7,1672593049543.1746,67.80000000000001,2,"[29.92, 37.88]"
8,1672593064721.1104,66.264,2,"[28.824, 37.44]"
9,1672593079920.5774,67.884,2,"[30.456, 37.428]"
10,1672593096552.3315,68.12,2,"[29.532, 38.588]"
11,1672593111729.123,68.044,2,"[29.916, 38.128]"
12,1672593126903.9048,67.56,2,"[29.74, 37.82]"
13,1672593142078.5955,67.25999999999999,2,"[29.472, 37.788]"
14,1672593157249.4934,68.092,2,"[30.252, 37.84]"
