,time,avg,replicas,for pod
0,1672762068110.8628,33.54,1,[33.54]
1,1672762083283.3037,33.112,1,[33.112]
2,1672762098443.6348,0.0,0,[]
3,1672762113611.4763,55.708,2,"[29.692, 26.016]"
4,1672762128802.2622,66.812,2,"[29.568, 37.244]"
5,1672762143972.3118,66.70400000000001,2,"[29.94, 36.764]"
6,1672762159139.194,66.528,2,"[29.264, 37.264]"
7,1672762174305.0566,98.712,3,"[30.576, 29.288, 38.848]"
8,1672762189471.888,101.11599999999999,3,"[33.62, 29.644, 37.852]"
9,1672762204625.5916,102.78,3,"[36.024, 29.564, 37.192]"
10,1672762219791.065,103.27600000000001,3,"[35.936, 29.256, 38.084]"
11,1672762234960.7742,131.796,4,"[36.92, 29.204, 36.98, 28.692]"
12,1672762250127.508,131.07600000000002,4,"[36.128, 29.28, 37.344, 28.324]"
13,1672762265294.2393,161.20799999999997,5,"[36.088, 29.596, 29.824, 37.476, 28.224]"
14,1672762280459.3936,29.296,1,[29.296]
