,time,avg,replicas,for pod
0,1672551156677.6885,47.395691,2,"[42.780636, 4.615055]"
1,1672551171840.0828,4.555641,1,[4.555641]
2,1672551187003.7712,44.464769,1,[44.464769]
3,1672551202167.0032,49.53872,1,[49.53872]
4,1672551217328.883,49.837862,1,[49.837862]
5,1672551232487.017,50.143951,1,[50.143951]
6,1672551247645.7085,50.279935,1,[50.279935]
7,1672551262824.27,49.756848,1,[49.756848]
8,1672551277995.7097,49.756848,1,[49.756848]
9,1672551293155.0564,49.94421,1,[49.94421]
10,1672551308305.9893,49.595219,1,[49.595219]
11,1672551323456.5464,50.022274,1,[50.022274]
12,1672551338618.8347,49.861103,1,[49.861103]
13,1672551353773.2644,49.805292,1,[49.805292]
14,1672551368935.623,50.103108,1,[50.103108]
