,time,avg,replicas,for pod
0,1672333791366.5352,48.299316,1,[48.299316]
1,1672333806551.703,50.283638,1,[50.283638]
2,1672333821815.627,178.93762,4,"[50.363448, 48.546008, 46.555057, 33.473107]"
3,1672333836995.8264,29.932108999999997,2,"[15.318807, 14.613302]"
4,1672333852188.7463,74.926485,2,"[38.092307, 36.834178]"
5,1672333867373.4563,47.298621,1,[47.298621]
6,1672333882594.326,49.785676,1,[49.785676]
7,1672333897782.1987,49.798885,1,[49.798885]
8,1672333912962.358,89.997938,2,"[48.848395, 41.149543]"
9,1672333928152.632,71.809516,2,"[49.159612, 22.649904]"
10,1672333943330.6553,70.651873,2,"[49.791569, 20.860304]"
11,1672333958510.8667,64.864233,2,"[49.618941, 15.245292]"
12,1672333973698.1135,77.80085600000001,2,"[50.483009, 27.317847]"
13,1672333988882.1428,80.455015,2,"[49.8983, 30.556715]"
14,1672334004069.3308,65.803313,2,"[50.269844, 15.533469]"
