,time,avg,replicas,for pod
0,1672489420617.3591,32.34,1,[32.34]
1,1672489435777.2715,33.064,1,[33.064]
2,1672489450939.37,65.864,2,"[31.016, 34.848]"
3,1672489466090.7476,68.38,2,"[30.788, 37.592]"
4,1672489481253.4697,67.836,2,"[30.244, 37.592]"
5,1672489496414.624,99.16399999999999,3,"[31.716, 37.568, 29.88]"
6,1672489511620.4985,103.148,3,"[30.388, 37.352, 35.408]"
7,1672489526785.1064,132.28,4,"[27.18, 31.42, 37.028, 36.652]"
8,1672489541961.2598,38.152,1,[38.152]
9,1672489557120.8071,38.216,1,[38.216]
10,1672489572286.551,65.94,2,"[27.952, 37.988]"
11,1672489587434.9214,95.44,3,"[30.004, 27.956, 37.48]"
12,1672489602598.4731,99.652,3,"[33.848, 28.18, 37.624]"
13,1672489617774.8179,132.62800000000001,4,"[36.412, 29.256, 38.208, 28.752]"
14,1672489632935.3425,161.62400000000002,5,"[28.124, 36.784, 29.088, 37.508, 30.12]"
