,time,observed
0,1672489420617.3591,1
1,1672489435777.2715,2
2,1672489450939.37,2
3,1672489466090.7476,2
4,1672489481253.4697,3
5,1672489496414.624,3
6,1672489511620.4985,3
7,1672489526785.1064,4
8,1672489541961.2598,4
9,1672489557120.8071,1
10,1672489572286.551,3
11,1672489587434.9214,3
12,1672489602598.4731,3
13,1672489617774.8179,4
14,1672489632935.3425,4
