,time,master,worker
0,1671733822132.6008,6055.52,11291.24
1,1671733807106.2148,6109.616,11547.5
2,1671733792085.7656,6111.0,11382.584
3,1671733777059.3542,6081.16,11555.016
4,1671733762024.6958,6047.708,11450.356
5,1671733746990.0447,6046.78,11576.616
6,1671733731969.7273,6039.416,11385.204
7,1671733716935.2827,6045.536,11543.068
8,1671733701899.4116,6041.624,11404.804
9,1671733686879.5679,6070.56,11558.04
10,1671733671852.3628,6047.516,11644.216
11,1671733656817.4177,6042.792,11531.284
12,1671733641783.7942,6049.024,11598.628
13,1671733626748.3728,6045.776,11449.852
14,1671733611724.947,6047.988,11591.888
15,1671733596702.8633,6076.864,11531.192
