,time,avg,replicas,for pod
0,1673516301169.16,69.244,2,"[30.164, 39.08]"
1,1673516316318.44,70.25999999999999,2,"[30.064, 40.196]"
2,1673516331466.9768,70.892,2,"[30.556, 40.336]"
3,1673516346613.9424,70.708,2,"[30.88, 39.828]"
4,1673516361783.8445,71.072,2,"[30.592, 40.48]"
5,1673516376931.9854,71.712,2,"[31.468, 40.244]"
6,1673516392081.4321,71.428,2,"[31.184, 40.244]"
7,1673516407232.0884,71.572,2,"[30.084, 41.488]"
8,1673516422385.7158,71.912,2,"[30.424, 41.488]"
9,1673516437537.833,71.528,2,"[31.352, 40.176]"
10,1673516452687.8176,71.252,2,"[31.184, 40.068]"
11,1673516467843.5562,70.172,2,"[30.408, 39.764]"
12,1673516482991.4382,70.364,2,"[30.6, 39.764]"
13,1673516498156.1243,70.432,2,"[30.292, 40.14]"
14,1673516513304.926,71.104,2,"[30.964, 40.14]"
