,time,avg,replicas,for pod
0,1672323226895.157,50.087186,1,[50.087186]
1,1672323242068.366,97.795838,2,"[49.915373, 47.880465]"
2,1672323257236.4463,82.767491,2,"[34.318994, 48.448497]"
3,1672323272413.558,66.41720000000001,2,"[16.859041, 49.558159]"
4,1672323287591.9465,68.770656,2,"[18.059421, 50.711235]"
5,1672323302759.0698,67.88423900000001,2,"[18.401046, 49.483193]"
6,1672323317908.865,66.463325,2,"[16.303568, 50.159757]"
7,1672323333073.9822,81.578573,2,"[31.696886, 49.881687]"
8,1672323348242.7578,68.343846,2,"[18.077474, 50.266372]"
9,1672323363420.9998,61.237418,2,"[11.415473, 49.821945]"
10,1672323378578.819,71.371382,2,"[21.203788, 50.167594]"
11,1672323393743.3772,70.690027,2,"[21.235004, 49.455023]"
12,1672323408909.1953,59.116831999999995,2,"[9.661809, 49.455023]"
13,1672323424062.606,66.47457,2,"[16.545296, 49.929274]"
14,1672323439228.735,72.851275,2,"[23.010044, 49.841231]"
