,time,master,worker
0,1672485563905.5078,6230.792,11550.712
1,1672485548875.0034,6216.872,11226.056
2,1672485533847.1702,6202.676,11511.648
3,1672485518819.235,6204.432,11227.188
4,1672485503784.8904,6171.38,11510.2
5,1672485488749.673,6262.828,11259.572
6,1672485473725.3267,6229.74,11536.612
7,1672485458690.9912,6213.42,11255.296
8,1672485443655.2717,6197.4,11584.98
9,1672485428619.3247,6198.268,11260.808
10,1672485413586.8313,6195.02,11552.556
11,1672485398552.2388,6192.324,11232.468
12,1672485383517.931,6156.916,11516.252
13,1672485368483.3477,6157.216,11222.036
14,1672485353451.6318,5944.692,11521.328
15,1672485338417.621,5944.652,11221.7
