,time,avg,replicas,for pod
0,1672485338455.4583,28.572,1,[28.572]
1,1672485353664.4944,28.592,1,[28.592]
2,1672485368884.077,37.472,1,[37.472]
3,1672485384094.7068,37.084,1,[37.084]
4,1672485399315.5588,66.468,2,"[37.692, 28.776]"
5,1672485414522.9128,69.044,2,"[38.784, 30.26]"
6,1672485429754.7644,96.14399999999999,3,"[37.86, 29.276, 29.008]"
7,1672485444976.1685,100.66400000000002,3,"[37.18, 28.768, 34.716]"
8,1672485460202.2346,103.08000000000001,3,"[38.484, 29.16, 35.436]"
9,1672485475421.3445,130.948,4,"[27.608, 38.284, 29.62, 35.436]"
10,1672485490628.885,37.564,1,[37.564]
11,1672485505852.559,38.88,1,[38.88]
12,1672485521055.5447,37.6,1,[37.6]
13,1672485536311.546,67.5,2,"[38.936, 28.564]"
14,1672485551512.4172,67.80799999999999,2,"[38.872, 28.936]"
