,time,master,worker
0,1671902164841.3525,6197.972,10915.464
1,1671902149805.8242,6198.172,11324.544
2,1671902134777.5815,6198.944,11454.352
3,1671902119748.658,6198.564,11336.892
4,1671902104713.2131,6230.028,11502.556
5,1671902089685.6924,6229.664,11321.116
6,1671902074664.2942,6197.132,11439.836
7,1671902059629.7756,6193.096,11242.484
8,1671902044607.1218,6226.264,11511.436
9,1671902029585.9622,6219.676,11275.648
10,1671902014551.2585,6206.568,11411.576
11,1671901999519.7366,6203.244,11222.548
12,1671901984484.7388,6264.308,11538.588
13,1671901969463.311,6266.412,11378.628
14,1671901954428.2253,6198.936,11481.18
15,1671901939392.8262,6130.704,11357.376
