,time,avg,replicas,for pod
0,1672765430227.414,100.944158,3,"[40.426099, 20.700832, 39.817227]"
1,1672765445401.6636,107.458695,3,"[40.426099, 22.857108, 44.175488]"
2,1672765460569.291,102.735169,3,"[48.394509, 20.027845, 34.312815]"
3,1672765475721.7527,113.802098,4,"[44.593216, 16.013575, 34.312815, 18.882492]"
4,1672765490884.968,28.039832,1,[28.039832]
5,1672765506067.5896,46.855104,1,[46.855104]
6,1672765521231.368,50.879093,1,[50.879093]
7,1672765536383.5793,46.84098,1,[46.84098]
8,1672765551550.714,67.183752,2,"[17.247617, 49.936135]"
9,1672765566707.557,66.724885,2,"[16.78875, 49.936135]"
10,1672765581872.9453,70.45841,2,"[20.784982, 49.673428]"
11,1672765597032.274,132.281253,3,"[44.774007, 37.952794, 49.554452]"
12,1672765612188.2156,24.978659,1,[24.978659]
13,1672765627343.7026,49.714564,1,[49.714564]
14,1672765642507.398,28.221454,1,[28.221454]
