,time,observed
0,1672484662103.932,10
1,1672484677370.627,1
2,1672484692645.952,1
3,1672484707873.4182,4
4,1672484723135.5476,4
5,1672484738387.757,6
6,1672484753625.8818,7
7,1672484768853.3914,1
8,1672484784111.6768,1
9,1672484799353.4187,4
10,1672484814567.696,4
11,1672484829786.7314,1
12,1672484845014.5571,1
13,1672484860228.609,4
14,1672484875477.9563,4
