,time,avg,replicas,for pod
0,1672484662103.932,139.096,5,"[24.984, 28.924, 30.072, 24.948, 30.168]"
1,1672484677370.627,30.144,1,[30.144]
2,1672484692645.952,33.148,1,[33.148]
3,1672484707873.4182,32.492,1,[32.492]
4,1672484723135.5476,116.868,4,"[29.164, 27.284, 30.992, 29.428]"
5,1672484738387.757,128.724,4,"[28.248, 35.124, 30.444, 34.908]"
6,1672484753625.8818,189.508,6,"[28.112, 28.96, 37.156, 28.744, 30.24, 36.296]"
7,1672484768853.3914,30.508,1,[30.508]
8,1672484784111.6768,32.212,1,[32.212]
9,1672484799353.4187,32.336,1,[32.336]
10,1672484814567.696,92.344,3,"[28.876, 32.156, 31.312]"
11,1672484829786.7314,30.852,1,[30.852]
12,1672484845014.5571,33.284,1,[33.284]
13,1672484860228.609,33.032,1,[33.032]
14,1672484875477.9563,88.8,3,"[29.188, 28.728, 30.884]"
