,time,avg,replicas,for pod
0,1672229347329.366,139.021446,5,"[39.162113, 29.065461, 24.286241, 28.480908, 18.026723]"
1,1672229362502.502,17.490259,1,[17.490259]
2,1672229377713.6304,50.295809,1,[50.295809]
3,1672229392901.4001,50.038902,1,[50.038902]
4,1672229408091.933,49.846088,1,[49.846088]
5,1672229423261.088,111.38239200000001,3,"[48.871496, 43.57808, 18.932816]"
6,1672229438423.2512,35.166756,1,[35.166756]
7,1672229453597.0437,50.309441,1,[50.309441]
8,1672229468772.9375,98.593001,2,"[49.727773, 48.865228]"
9,1672229483944.5825,69.50314800000001,2,"[20.63792, 48.865228]"
10,1672229499113.1946,36.368961,1,[36.368961]
11,1672229514287.56,50.266723,1,[50.266723]
12,1672229529460.0273,49.970739,1,[49.970739]
13,1672229544633.1902,69.349294,2,"[47.45435, 21.894944]"
14,1672229559815.5454,32.092366,1,[32.092366]
