,time,master,worker
0,1671744869445.9497,6063.804,11412.044
1,1671744854409.3647,6064.188,10784.724
2,1671744839380.1807,6061.888,11481.524
3,1671744824348.552,6058.64,10869.588
4,1671744809316.646,6059.716,11459.588
5,1671744794283.3564,6060.864,10825.752
6,1671744779252.634,6059.364,11414.912
7,1671744764218.2693,6088.852,11011.416
8,1671744749183.391,6088.384,11477.296
9,1671744734149.7346,6058.2,10868.9
10,1671744719128.9248,6059.896,11431.952
11,1671744704105.3538,6053.948,10797.772
12,1671744689073.719,6054.676,11305.572
13,1671744674042.093,6054.324,10906.488
14,1671744659022.6753,6053.968,11318.676
15,1671744644000.6218,5985.628,10840.576
