,time,avg,replicas,for pod
0,1671713184972.526,31.48,1,[31.48]
1,1671713200145.7754,85.488,3,"[28.744, 25.744, 31.0]"
2,1671713215319.6384,30.096,1,[30.096]
3,1671713230493.0488,32.284,1,[32.284]
4,1671713245669.065,32.136,1,[32.136]
5,1671713260865.4973,59.8,2,"[29.016, 30.784]"
6,1671713276040.8486,126.672,4,"[28.028, 29.84, 34.72, 34.084]"
7,1671713291239.7598,157.608,5,"[28.272, 28.384, 30.148, 36.264, 34.54]"
8,1671713306446.684,31.056,1,[31.056]
9,1671713321625.557,31.692,1,[31.692]
10,1671713336803.2358,32.492,1,[32.492]
11,1671713351982.2573,57.188,2,"[26.856, 30.332]"
12,1671713367155.6858,30.32,1,[30.32]
13,1671713382329.9478,30.988,1,[30.988]
14,1671713397503.6792,30.508,1,[30.508]
