,time,master,worker
0,1672477852784.0496,6212.148,11022.596
1,1672477837758.453,6187.588,11599.184
2,1672477822733.919,6362.272,11470.608
3,1672477807697.9421,6238.336,11569.988
4,1672477792662.5652,6217.36,11311.904
5,1672477777626.0474,6176.912,11492.16
6,1672477762590.684,6336.34,11558.384
7,1672477747554.0479,6211.184,11667.296
8,1672477732513.3691,6207.448,11511.892
9,1672477717485.7354,6170.472,11573.0
10,1672477702452.8723,6349.056,11545.792
11,1672477687427.6094,6226.916,11045.648
12,1672477672407.9836,6192.3,11454.156
13,1672477657372.103,6149.552,10917.448
14,1672477642335.4238,6410.676,11611.432
15,1672477627301.6755,6234.248,11319.932
