,time,avg,replicas,for pod
0,1672477627569.58,148.01600000000002,5,"[29.46, 29.852, 28.212, 28.948, 31.544]"
1,1672477642844.7896,71.144,2,"[35.312, 35.832]"
2,1672477658045.9624,36.756,1,[36.756]
3,1672477673271.0723,37.124,1,[37.124]
4,1672477688489.5747,155.648,5,"[37.152, 34.028, 27.868, 28.844, 27.756]"
5,1672477703773.168,27.904,1,[27.904]
6,1672477718988.3135,31.764,1,[31.764]
7,1672477734196.7876,31.76,1,[31.76]
8,1672477749394.6587,117.35999999999999,4,"[29.884, 30.88, 28.416, 28.18]"
9,1672477764664.175,29.5,1,[29.5]
10,1672477779922.8127,31.492,1,[31.492]
11,1672477795139.4429,32.74,1,[32.74]
12,1672477810469.47,119.91199999999999,4,"[28.364, 30.068, 28.668, 32.812]"
13,1672477825707.7449,29.468,1,[29.468]
14,1672477840945.4172,30.956,1,[30.956]
