,time,avg,replicas,for pod
0,1672477627569.58,188.59994899999998,5,"[48.404732, 32.254233, 28.850253, 32.579908, 46.510823]"
1,1672477642844.7896,81.456924,2,"[38.871908, 42.585016]"
2,1672477658045.9624,45.912983,1,[45.912983]
3,1672477673271.0723,50.185349,1,[50.185349]
4,1672477688489.5747,140.03556500000002,5,"[49.608686, 44.059034, 16.494404, 16.54559, 13.327851]"
5,1672477703773.168,14.559999,1,[14.559999]
6,1672477718988.3135,47.429306,1,[47.429306]
7,1672477734196.7876,49.643008,1,[49.643008]
8,1672477749394.6587,166.658525,4,"[39.788513, 48.023134, 48.620856, 30.226022]"
9,1672477764664.175,15.933313,1,[15.933313]
10,1672477779922.8127,47.498819,1,[47.498819]
11,1672477795139.4429,49.74286,1,[49.74286]
12,1672477810469.47,145.21444300000002,4,"[27.554569, 42.423386, 29.326525, 45.909963]"
13,1672477825707.7449,15.767249,1,[15.767249]
14,1672477840945.4172,48.209794,1,[48.209794]
