,time,master,worker
0,1672477852784.0496,373.235718,5196.432585
1,1672477837758.453,939.302082,6453.728772
2,1672477822733.919,517.333847,5847.081322
3,1672477807697.9421,385.50283,6355.530474
4,1672477792662.5652,393.417154,5091.177397
5,1672477777626.0474,683.799849,5884.60996
6,1672477762590.684,454.765059,5896.144665
7,1672477747554.0479,359.778699,5744.759992
8,1672477732513.3691,370.923333,6112.211896
9,1672477717485.7354,806.726454,5835.260867
10,1672477702452.8723,514.228933,6224.272327
11,1672477687427.6094,271.385993,5527.155144
12,1672477672407.9836,488.993076,6052.847515
13,1672477657372.103,919.719279,5265.722327
14,1672477642335.4238,723.045387,6480.488665
15,1672477627301.6755,403.626431,5199.451538
