,time,observed
0,1671876483799.9883,5
1,1671876498979.7803,1
2,1671876514192.4158,1
3,1671876529367.5522,2
4,1671876544535.0476,2
5,1671876559714.1904,2
6,1671876574889.9575,2
7,1671876590066.7227,2
8,1671876605234.6812,2
9,1671876620407.7598,2
10,1671876635586.2644,2
11,1671876650760.5518,2
12,1671876665952.648,2
13,1671876681152.348,2
14,1671876696327.3792,2
