,time,observed
0,1671655690061.0317,1
1,1671655705262.769,1
2,1671655720467.1172,1
3,1671655735658.3645,30
4,1671655750841.9282,4
5,1671655766021.4153,4
6,1671655781203.4907,4
7,1671655796392.0298,7
8,1671655811619.2678,1
9,1671655826801.24,3
10,1671655841991.7368,3
11,1671655857172.5095,4
12,1671655872363.6511,4
13,1671655887567.7642,1
14,1671655902761.0957,2
