,time,avg,replicas,for pod
0,1672482500552.1118,63.815523,2,"[17.825087, 45.990436]"
1,1672482515816.331,48.24805,1,[48.24805]
2,1672482531025.0974,44.869765,1,[44.869765]
3,1672482546326.1477,190.72531200000003,5,"[50.102403, 5.092883, 38.844163, 47.592896, 49.092967]"
4,1672482561567.652,156.760472,6,"[33.310064, 28.35803, 9.43699, 37.521768, 26.597021, 21.536599]"
5,1672482576849.461,149.996476,4,"[42.768174, 48.794046, 16.597091, 41.837165]"
6,1672482592096.1057,47.560919,1,[47.560919]
7,1672482607394.642,76.757999,2,"[51.359562, 25.398437]"
8,1672482622668.2595,191.483574,6,"[34.136775, 49.266185, 41.821661, 1.179994, 27.276892, 37.802067]"
9,1672482637961.4272,227.71967400000003,10,"[16.971326, 38.861597, 10.998174, 13.287998, 18.470278, 20.712607, 48.971858, 11.949598, 12.112435, 35.383803]"
10,1672482653220.866,41.313953,2,"[30.98291, 10.331043]"
11,1672482668441.6814,49.347978,1,[49.347978]
12,1672482683684.8606,94.54283000000001,2,"[44.518994, 50.023836]"
13,1672482698936.526,230.386237,6,"[48.749492, 38.163289, 20.21047, 48.159523, 30.402, 44.701463]"
14,1672482714162.3816,5.804243,1,[5.804243]
