,time,master,worker
0,1672482725720.5774,6179.104,10827.892
1,1672482710684.335,6326.488,11622.816
2,1672482695649.392,6219.852,11219.432
3,1672482680624.9456,6198.48,11534.504
4,1672482665590.513,6210.628,11225.016
5,1672482650554.9624,6428.644,11084.156
6,1672482635533.0344,6316.296,11524.056
7,1672482620497.901,6307.26,11139.152
8,1672482605470.916,6211.112,11377.704
9,1672482590437.7805,6197.808,11510.764
10,1672482575410.1326,6337.0,11570.664
11,1672482560377.2676,6300.044,10877.132
12,1672482545342.6438,6218.568,11569.148
13,1672482530307.6123,6212.332,10786.212
14,1672482515273.1846,6130.624,11519.104
15,1672482500252.792,6400.832,11376.12
