,time,master,worker
0,1672482725720.5774,526.440784,5553.408919
1,1672482710684.335,361.531155,6958.442892
2,1672482695649.392,418.735611,5497.455541
3,1672482680624.9456,451.773383,6259.628568
4,1672482665590.513,888.943594,5809.607089
5,1672482650554.9624,464.263849,5945.205442
6,1672482635533.0344,215.515495,5952.690074
7,1672482620497.901,424.200042,5513.11905
8,1672482605470.916,377.31937,5493.501329
9,1672482590437.7805,722.782956,5930.31268
10,1672482575410.1326,474.246517,6474.842116
11,1672482560377.2676,393.732961,5467.270399
12,1672482545342.6438,242.75295,6480.028124
13,1672482530307.6123,628.792378,5569.789879
14,1672482515273.1846,815.174969,6667.764397
15,1672482500252.792,508.194466,5663.688972
