,time,master,worker
0,1671760718561.6997,6071.536,11059.684
1,1671760703527.778,6069.856,11585.86
2,1671760688493.3657,6071.396,11140.596
3,1671760673460.9873,6070.208,11616.724
4,1671760658431.0952,6097.412,11452.512
5,1671760643405.8352,6093.712,11728.044
6,1671760628384.5627,6064.956,11529.904
7,1671760613349.0652,6060.74,11745.72
8,1671760598314.6414,6059.832,11548.604
9,1671760583279.5293,6063.424,11735.028
10,1671760568252.0547,6061.284,11531.86
11,1671760553232.3867,6062.516,11720.512
12,1671760538198.5413,6064.288,11504.248
13,1671760523164.4485,6063.356,11704.792
14,1671760508130.1443,6132.872,11492.572
15,1671760493096.3127,6063.652,11690.408
