,time,avg,replicas,for pod
0,1671760493199.2515,49.826334,1,[49.826334]
1,1671760508368.4756,49.910027,1,[49.910027]
2,1671760523537.194,49.985122,1,[49.985122]
3,1671760538709.5144,99.096491,2,"[50.014646, 49.081845]"
4,1671760553877.1265,56.71944,2,"[11.901879, 44.817561]"
5,1671760569079.798,64.877786,2,"[14.679095, 50.198691]"
6,1671760584248.1814,63.144646,2,"[13.104362, 50.040284]"
7,1671760599421.8538,106.469032,3,"[11.644562, 45.29349, 49.53098]"
8,1671760614598.949,108.656544,3,"[19.398592, 39.846346, 49.411606]"
9,1671760629768.9714,97.00412399999999,3,"[16.850291, 35.888303, 44.26553]"
10,1671760644940.9512,123.46176999999999,4,"[29.503002, 12.982232, 36.711006, 44.26553]"
11,1671760660105.2507,19.732084,1,[19.732084]
12,1671760675277.2273,47.870178,1,[47.870178]
13,1671760690443.7666,50.01593,1,[50.01593]
14,1671760705609.4126,97.95112900000001,2,"[49.990732, 47.960397]"
