,time,avg,replicas,for pod
0,1672702510657.5469,77.88534200000001,2,"[50.05185, 27.833492]"
1,1672702525821.187,59.739789,2,"[49.365787, 10.374002]"
2,1672702541006.2708,73.226338,2,"[50.265177, 22.961161]"
3,1672702556178.5312,70.162036,2,"[50.169947, 19.992089]"
4,1672702571350.893,67.345801,2,"[43.633543, 23.712258]"
5,1672702586510.6648,66.878068,2,"[49.750592, 17.127476]"
6,1672702601680.5925,71.548133,2,"[50.254097, 21.294036]"
7,1672702616838.802,64.97051400000001,2,"[49.90729, 15.063224]"
8,1672702632030.8694,62.643342000000004,2,"[49.457521, 13.185821]"
9,1672702647202.2095,74.37213,2,"[49.759512, 24.612618]"
10,1672702662367.1396,66.11417,2,"[50.283608, 15.830562]"
11,1672702677556.702,82.001353,2,"[49.882397, 32.118956]"
12,1672702692732.7866,72.844771,2,"[48.578356, 24.266415]"
13,1672702707904.175,47.991712,1,[47.991712]
14,1672702723074.095,80.96450300000001,2,"[50.282936, 30.681567]"
