,time,master,worker
0,1672481764961.6602,434.654138,6320.2641
1,1672481749929.9612,283.621558,5264.361983
2,1672481734900.3394,495.224809,6258.244184
3,1672481719865.2195,272.477464,5058.594392
4,1672481704830.1511,594.660506,5955.168306
5,1672481689797.992,369.114076,5814.626872
6,1672481674765.4968,361.370265,6011.593441
7,1672481659731.5042,346.325108,5868.136648
8,1672481644696.721,440.122835,6146.330203
9,1672481629661.7583,388.992705,5548.144105
10,1672481614627.4346,307.898304,5792.071768
11,1672481599592.7683,802.402948,5960.201728
12,1672481584548.8088,643.357687,6811.23935
13,1672481569512.7166,265.493662,5620.318361
14,1672481554477.913,786.243822,6214.8194
15,1672481539455.8257,342.810871,5922.215134
