,time,avg,replicas,for pod
0,1672481539695.798,230.69318800000002,5,"[49.560374, 46.671363, 38.899773, 47.747625, 47.814053]"
1,1672481554924.765,244.40393600000002,7,"[24.371718, 30.111327, 35.200424, 20.651949, 38.50684, 47.747625, 47.814053]"
2,1672481570220.02,288.547913,10,"[8.997681, 46.582695, 12.518713, 45.562346, 24.83732, 11.252839, 21.742943, 47.529775, 28.842715, 40.680886]"
3,1672481585528.5142,104.768596,4,"[12.850991, 40.893392, 31.631405, 19.392808]"
4,1672481600750.824,49.543367,1,[49.543367]
5,1672481615975.7698,49.266233,1,[49.266233]
6,1672481631257.1794,225.62377299999997,6,"[35.420708, 48.427595, 47.059262, 28.157958, 34.578806, 31.979444]"
7,1672481646469.207,16.99338,1,[16.99338]
8,1672481661697.2578,49.570658,1,[49.570658]
9,1672481676917.0664,90.517128,2,"[48.988178, 41.52895]"
10,1672481692214.4924,28.35139,1,[28.35139]
11,1672481707422.657,48.030836,1,[48.030836]
12,1672481722653.2546,77.011522,2,"[50.879455, 26.132067]"
13,1672481737905.7346,293.339843,8,"[27.108831, 48.326747, 29.296293, 49.327576, 23.418569, 36.494564, 48.682546, 30.684717]"
14,1672481753134.2175,9.81447,1,[9.81447]
