,time,avg,replicas,for pod
0,1671839741170.4985,32.34,1,[32.34]
1,1671839756467.063,32.852,1,[32.852]
2,1671839771642.7776,32.544,1,[32.544]
3,1671839786825.7107,85.852,3,"[26.74, 31.088, 28.024]"
4,1671839802001.8281,30.116,1,[30.116]
5,1671839817190.731,31.836,1,[31.836]
6,1671839832362.1978,31.844,1,[31.844]
7,1671839847537.779,116.60799999999999,4,"[28.144, 30.456, 31.196, 26.812]"
8,1671839862768.3008,127.736,4,"[28.128, 30.62, 35.524, 33.464]"
9,1671839877944.5154,29.928,1,[29.928]
10,1671839893102.1455,32.456,1,[32.456]
11,1671839908275.2273,61.16,2,"[30.552, 30.608]"
12,1671839923565.1125,126.244,4,"[28.712, 30.484, 32.548, 34.5]"
13,1671839938738.1072,31.4,1,[31.4]
14,1671839953914.6858,32.436,1,[32.436]
