,time,master,worker
0,1672409648394.2017,214.295331,5424.682102
1,1672409633362.4055,353.242037,6607.51004
2,1672409618337.009,241.492702,5334.01332
3,1672409603310.3352,257.701529,6814.750682
4,1672409588276.6436,215.796772,5520.212855
5,1672409573242.43,298.570206,6639.248312
6,1672409558216.9468,162.961462,5401.484051
7,1672409543182.5425,238.656417,6579.127617
8,1672409528157.313,211.250769,5191.088408
9,1672409513128.0264,261.534221,5951.291685
10,1672409498093.7522,373.080305,5038.408719
11,1672409483062.8953,297.46898,6425.955526
12,1672409468029.839,255.132032,5041.395705
13,1672409453009.6921,329.559592,6125.40233
14,1672409437976.6675,299.268276,5335.367923
15,1672409422944.7917,253.356694,6030.057292
