,time,avg,replicas,for pod
0,1671874562524.0613,104.58000000000001,3,"[36.9, 29.312, 38.368]"
1,1671874577694.3025,130.304,4,"[36.272, 28.604, 27.988, 37.44]"
2,1671874592876.6943,132.368,4,"[36.708, 29.456, 28.312, 37.892]"
3,1671874608047.701,132.224,4,"[36.284, 28.876, 29.352, 37.712]"
4,1671874623230.707,103.668,3,"[37.76, 28.76, 37.148]"
5,1671874638397.1348,29.964,1,[29.964]
6,1671874653564.4004,31.208,1,[31.208]
7,1671874668732.1619,31.252,1,[31.252]
8,1671874683901.3174,31.648,1,[31.648]
9,1671874699070.8223,61.82,2,"[31.432, 30.388]"
10,1671874714228.7908,66.264,2,"[36.284, 29.98]"
11,1671874729397.6846,66.7,2,"[36.972, 29.728]"
12,1671874744562.7358,68.048,2,"[38.544, 29.504]"
13,1671874759733.5808,68.0,2,"[38.544, 29.456]"
14,1671874774930.3542,69.49199999999999,2,"[39.044, 30.448]"
