,time,avg,replicas,for pod
0,1672755103634.4656,69.14,2,"[30.644, 38.496]"
1,1672755118814.3416,68.428,2,"[30.288, 38.14]"
2,1672755134010.4507,68.172,2,"[30.516, 37.656]"
3,1672755149186.081,69.776,2,"[31.388, 38.388]"
4,1672755164361.333,99.27600000000001,3,"[30.624, 30.436, 38.216]"
5,1672755179535.5095,103.74799999999999,3,"[35.848, 30.176, 37.724]"
6,1672755194728.3215,106.416,3,"[36.364, 30.956, 39.096]"
7,1672755209895.0586,107.18,3,"[37.844, 31.364, 37.972]"
8,1672755225065.2126,106.112,3,"[37.284, 30.488, 38.34]"
9,1672755240236.5166,106.588,3,"[36.824, 31.004, 38.76]"
10,1672755255411.7678,105.62799999999999,3,"[37.084, 30.796, 37.748]"
11,1672755270606.8357,134.216,4,"[28.44, 37.552, 30.476, 37.748]"
12,1672755285778.7798,134.30399999999997,4,"[29.196, 37.288, 30.204, 37.616]"
13,1672755300958.6226,135.808,4,"[28.676, 37.78, 30.88, 38.472]"
14,1672755316140.206,30.752,1,[30.752]
