,time,avg,replicas,for pod
0,1672012595721.9763,30.576,1,[30.576]
1,1672012610899.1138,33.028,1,[33.028]
2,1672012626073.495,32.468,1,[32.468]
3,1672012641248.0317,31.612,1,[31.612]
4,1672012656422.1057,64.5,2,"[36.272, 28.228]"
5,1672012671595.2263,65.55199999999999,2,"[36.632, 28.92]"
6,1672012686767.829,98.71199999999999,3,"[30.98, 37.772, 29.96]"
7,1672012701931.199,101.976,3,"[35.88, 37.252, 28.844]"
8,1672012717116.7046,129.46,4,"[36.372, 37.084, 27.184, 28.82]"
9,1672012732277.4407,166.072,5,"[36.288, 37.28, 28.664, 29.316, 34.524]"
10,1672012747445.4995,28.688,1,[28.688]
11,1672012762614.0867,31.988,1,[31.988]
12,1672012777796.0015,31.98,1,[31.98]
13,1672012792985.2295,64.012,2,"[33.12, 30.892]"
14,1672012808225.2036,66.70400000000001,2,"[36.776, 29.928]"
