,time,avg,replicas,for pod
0,1672766390824.8472,69.08800000000001,2,"[38.636, 30.452]"
1,1672766405986.9822,69.24,2,"[38.936, 30.304]"
2,1672766421173.2507,69.752,2,"[38.936, 30.816]"
3,1672766436325.7102,69.14,2,"[38.424, 30.716]"
4,1672766451498.8167,68.6,2,"[38.308, 30.292]"
5,1672766466660.9731,68.884,2,"[38.948, 29.936]"
6,1672766481826.5098,68.86,2,"[38.324, 30.536]"
7,1672766496993.3862,95.6,3,"[38.696, 26.824, 30.08]"
8,1672766512154.2695,102.74,3,"[37.664, 34.532, 30.544]"
9,1672766527314.3018,38.596,1,[38.596]
10,1672766542478.9807,38.224,1,[38.224]
11,1672766557627.2173,38.824,1,[38.824]
12,1672766572794.042,66.484,2,"[38.66, 27.824]"
13,1672766587959.5095,68.28,2,"[38.952, 29.328]"
14,1672766603107.836,68.444,2,"[38.696, 29.748]"
