,time,master,worker
0,1672776702842.077,167.337506,5908.776622
1,1672776687807.7405,158.099295,5588.007444
2,1672776672773.0317,187.598599,6076.535384
3,1672776657742.6147,186.369826,5243.941744
4,1672776642706.3594,200.234916,6081.579062
5,1672776627682.3257,166.265829,6167.84093
6,1672776612655.5308,176.443343,5216.351405
7,1672776597621.3176,164.693797,6069.17106
8,1672776582586.2446,167.351489,4931.407246
9,1672776567554.859,197.611553,5911.445388
10,1672776552533.329,189.409606,5633.575854
11,1672776537498.0496,163.64225,5912.461942
12,1672776522474.615,167.656662,5751.842373
13,1672776507439.7957,641.473111,5489.626655
14,1672776492413.898,234.358043,5924.402048
15,1672776477378.567,296.031301,5404.823004
