,time,master,worker
0,1672789430593.5999,6235.644,11049.952
1,1672789415573.706,6236.56,11129.064
2,1672789400539.3723,6235.072,11048.188
3,1672789385514.2834,6238.24,11196.76
4,1672789370479.7393,6234.576,11019.056
5,1672789355447.044,6236.708,11176.664
6,1672789340412.4265,6228.384,10468.716
7,1672789325376.3127,6254.236,11161.516
8,1672789310341.6062,6260.068,10467.228
9,1672789295307.7014,6258.78,11130.884
10,1672789280283.4717,6260.88,11255.636
11,1672789265253.3892,6261.08,11142.844
12,1672789250230.6523,6259.964,11209.876
13,1672789235196.2927,6261.836,11126.656
14,1672789220161.6873,6261.524,11197.448
15,1672789205126.1616,6261.3,11140.444
