,time,avg,replicas,for pod
0,1672782481150.8506,30.328,1,[30.328]
1,1672782496329.5034,32.756,1,[32.756]
2,1672782511506.5188,31.86,1,[31.86]
3,1672782526684.1016,31.824,1,[31.824]
4,1672782541852.2476,65.624,2,"[34.764, 30.86]"
5,1672782557015.723,67.848,2,"[37.012, 30.836]"
6,1672782572192.9573,67.30000000000001,2,"[36.944, 30.356]"
7,1672782587370.6636,67.836,2,"[37.392, 30.444]"
8,1672782602546.758,97.62,3,"[37.008, 30.492, 30.12]"
9,1672782617752.2583,103.892,3,"[37.008, 36.592, 30.292]"
10,1672782632918.5303,105.072,3,"[37.132, 37.48, 30.46]"
11,1672782648108.0,162.16,5,"[37.564, 37.644, 28.632, 30.468, 27.852]"
12,1672782663289.7883,30.2,1,[30.2]
13,1672782678468.2874,32.276,1,[32.276]
14,1672782693648.0276,32.236,1,[32.236]
