,time,avg,replicas,for pod
0,1671912506251.8237,104.352,3,"[36.316, 37.3, 30.736]"
1,1671912521426.2495,158.45600000000002,5,"[27.616, 36.404, 36.232, 30.148, 28.056]"
2,1671912536585.282,29.592,1,[29.592]
3,1671912551754.4553,31.016,1,[31.016]
4,1671912566926.8926,32.004,1,[32.004]
5,1671912582091.3972,31.696,1,[31.696]
6,1671912597266.2944,68.06,2,"[31.92, 36.14]"
7,1671912612434.3008,30.716,1,[30.716]
8,1671912627605.105,31.404,1,[31.404]
9,1671912642774.7495,32.196,1,[32.196]
10,1671912657954.5264,58.948,2,"[31.592, 27.356]"
11,1671912673125.947,31.768,1,[31.768]
12,1671912688308.526,33.476,1,[33.476]
13,1671912703482.0693,33.152,1,[33.152]
14,1671912718637.5957,30.724,1,[30.724]
