,time,master,worker
0,1672744521902.8562,176.631702,5788.203759
1,1672744506872.5288,189.913091,5548.172488
2,1672744491840.6255,132.713701,5889.737791
3,1672744476807.009,218.857609,5406.059682
4,1672744461781.603,144.947835,6691.065124
5,1672744446761.7017,190.792382,5347.657233
6,1672744431727.3418,138.555346,6636.585694
7,1672744416692.666,203.832076,5301.29464
8,1672744401669.4966,227.737622,6609.751821
9,1672744386638.5051,228.09826,5136.472646
10,1672744371605.197,244.723497,6699.644355
11,1672744356578.9067,216.357613,5428.824584
12,1672744341544.0156,204.758083,6619.619737
13,1672744326516.1804,438.302953,5379.394837
14,1672744311481.5403,150.056763,6507.654592
15,1672744296460.29,185.617912,5347.330172
