,time,avg,replicas,for pod
0,1672482020085.8806,77.211683,2,"[49.585423, 27.62626]"
1,1672482035338.8706,252.444712,7,"[27.28127, 33.697727, 48.652096, 36.447437, 28.437619, 47.072781, 30.855782]"
2,1672482050613.2454,203.34655800000002,6,"[48.215609, 8.945289, 31.313002, 31.204821, 35.854396, 47.813441]"
3,1672482065844.6406,47.321956,1,[47.321956]
4,1672482081086.6057,50.12482,1,[50.12482]
5,1672482096421.0771,132.082397,3,"[47.45927, 46.659396, 37.963731]"
6,1672482111655.5793,240.218913,7,"[46.520152, 29.977922, 47.784339, 34.722852, 26.903043, 27.449809, 26.860796]"
7,1672482126882.0295,33.256588,1,[33.256588]
8,1672482142102.4458,24.908625,1,[24.908625]
9,1672482157404.5164,113.56785799999999,3,"[49.458102, 38.701418, 25.408338]"
10,1672482172637.1506,191.49628600000003,7,"[47.115237, 29.804192, 33.424976, 11.178355, 12.382436, 45.083038, 12.508052]"
11,1672482187861.738,13.255948,1,[13.255948]
12,1672482203093.6814,49.366582,1,[49.366582]
13,1672482218317.5496,87.083114,2,"[48.146431, 38.936683]"
14,1672482233562.1157,261.70785800000004,7,"[46.525003, 39.703812, 27.53175, 28.478127, 28.370955, 47.43253, 43.665681]"
