,time,observed
0,1672482020085.8806,5
1,1672482035338.8706,10
2,1672482050613.2454,12
3,1672482065844.6406,1
4,1672482081086.6057,1
5,1672482096421.0771,5
6,1672482111655.5793,10
7,1672482126882.0295,0
8,1672482142102.4458,1
9,1672482157404.5164,5
10,1672482172637.1506,10
11,1672482187861.738,1
12,1672482203093.6814,1
13,1672482218317.5496,5
14,1672482233562.1157,8
